ID_Punto,Nome_Punto,Longitudine,Latitudine,is_tbd
cayeux-sur-mer-france,"Cayeux-sur-Mer, France",1.493432552382221,50.17880871289953,False
broadstairs-united-kingdom,"Broadstairs, United Kingdom",1.439428684389187,51.358887043552194,False
ostend-belgium,"Ostend, Belgium",2.912669828231236,51.23112295648549,False
puttgarden-germany,"Puttgarden, Germany",11.212468636075984,54.49606370712455,False
rodbyhavn-denmark,"Rodbyhavn, Denmark",11.3586599387626,54.66307223472263,False
balluta-bay-malta,"Balluta Bay, Malta",14.380044517135529,35.93405994507042,False
abu-dhabi-united-arab-emirates,"Abu Dhabi, United Arab Emirates",54.41888334074638,24.44378591321795,False
warrenton-or-united-states,"Warrenton, OR, United States",-123.92386141332996,46.165128101471126,False
bizerte-tunisia,"Bizerte, Tunisia",9.867352401468954,37.276349513656555,False
coxs-bazar-bangladesh,"Cox’s Bazar, Bangladesh",91.99493094027171,21.42917958893072,False
natadola-fiji,"Natadola, Fiji",177.31890304146435,-18.100389418495688,False
luna-philippines,"Luna, Philippines",120.35484390000022,16.830712289999493,False
bauang-philippines,"Bauang, Philippines",120.35558309999966,16.51402480000008,False
kuala-sedili-malaysia,"Kuala Sedili, Malaysia",104.11414260000058,1.925879632999907,False
changi-singapore,"Changi, Singapore",104.00411409999965,1.373499297000449,False
lingshui-china,"Lingshui, China",110.04937200000029,18.389897000000236,False
nongsa-indonesia,"Nongsa, Indonesia",104.10295359999989,1.196515539000407,False
myrtle-beach-sc-united-states,"Myrtle Beach, SC, United States",-78.8826750000001,33.69357,False
annies-bay-bermuda,"Annie's Bay, Bermuda",-64.65918272000046,32.36157644999963,False
so-miguel-portugal,"São Miguel, Portugal",-25.676795740000134,37.74037606999961,False
dillingham-ak-united-states,"Dillingham, AK, United States",-158.5087958,59.04498753999991,False
platinum-ak-united-states,"Platinum, AK, United States",-161.71068879999993,58.985888869999926,False
eek-ak-united-states,"Eek, AK, United States",-162.03247680000007,60.21970496999992,False
quinhagak-ak-united-states,"Quinhagak, AK, United States",-161.9124421999999,59.751830769999934,False
togiak-ak-united-states,"Togiak, AK, United States",-160.40215859999998,59.07217535000008,False
mangawhai-new-zealand,"Mangawhai, New Zealand",174.57447399999964,-36.12619000000045,False
kapolei-hi-united-states,"Kapolei, HI, United States",-158.056896,21.335390999999692,False
novo-airo-brazil,"Novo Airão, Brazil",-60.94388627000021,-2.623928290000122,False
moura-brazil,"Moura, Brazil",-61.63505656999974,-1.458572190999756,False
barcelos-brazil,"Barcelos, Brazil",-62.925769709999486,-0.974081207000161,False
santa-isabel-do-rio-negro-brazil,"Santa Isabel do Rio Negro, Brazil",-65.01571916999967,-0.414957876000345,False
so-gabriel-da-cachoeira-brazil,"São Gabriel da Cachoeira, Brazil",-67.08799537999974,-0.119416257999669,False
juelsminde-denmark,"Juelsminde, Denmark",9.997208081999977,55.70859648999988,False
bogense-denmark,"Bogense, Denmark",10.091399180000112,55.56778259,False
oskarshamn-sweden,"Oskarshamn, Sweden",16.442537999999736,57.26520999999988,False
visby-sweden,"Visby, Sweden",18.30003,57.63842,False
vstervik-sweden,"Västervik, Sweden",16.636972099999713,57.75601359999992,False
benton-harbor-mi-united-states,"Benton Harbor, MI, United States",-86.45448807999998,42.11623568999983,False
st-joseph-mi-united-states,"St. Joseph, MI, United States",-86.49025854999994,42.09494645000002,False
chicago-il-united-states,"Chicago, IL, United States",-87.632409,41.88415000000034,False
charlevoix-mi-united-states,"Charlevoix, MI, United States",-85.2584,45.31806299999966,False
beaver-island-mi-united-states,"Beaver Island, MI, United States",-85.53534242999994,45.740931669999895,False
gulliver-mi-united-states,"Gulliver, MI, United States",-86.01215480000009,45.99314791,False
kalba-united-arab-emirates,"Kalba, United Arab Emirates",56.33997900000023,25.051524,False
duba-saudi-arabia,"Duba, Saudi Arabia",35.69652899999984,27.354018999999465,False
port-said-egypt,"Port Said, Egypt",32.28445799999981,31.259279,False
ras-ghareb-egypt,"Ras Ghareb, Egypt",33.082788999999806,28.36590799999975,False
bejaia-algeria,"Bejaia, Algeria",5.05568370000011,36.75152580000031,False
nothamnsbacken-sweden,"Nothamnsbacken, Sweden",18.56540150000036,60.032046400000056,False
hamns-finland,"Hamnäs, Finland",19.804952900000593,60.099262,False
lokalahti-finland,"Lokalahti, Finland",21.446235299999714,60.67946870000003,False
skatrarna-finland,"Skatörarna, Finland",19.724814400000394,60.27263870000003,False
sovetskaya-gavan-russia,"Sovetskaya Gavan, Russia",140.28333299999971,48.9666670000001,False
takahagi-japan,"Takahagi, Japan",140.7182700000002,36.71307999999942,False
trapani-italy,"Trapani, Italy",12.513618000000546,38.01825499999985,False
terceira-portugal,"Terceira, Portugal",-27.25032671,38.66570477999988,False
machico-portugal,"Machico, Portugal",-16.763180749999524,32.71937525000007,False
mellieha-malta,"Mellieha, Malta",14.350100000000367,35.95239999999964,False
cape-jervis-sa-australia,"Cape Jervis, SA, Australia",138.1037266000003,-35.60320283999976,False
kingscote-sa-australia,"Kingscote, SA, Australia",137.63263809999978,-35.65230045000021,False
aktau-kazakhstan,"Aktau, Kazakhstan",51.20000099999987,43.6500019999995,False
sumgait-azerbaijan,"Sumgait, Azerbaijan",49.668611,40.589722,False
wilhelmshaven-germany,"Wilhelmshaven, Germany",8.10687219999963,53.532340299999966,False
leiston-united-kingdom,"Leiston, United Kingdom",1.574842,52.20525899999987,False
pik2-indonesia,"PIK2, Indonesia",106.74705960000031,-6.08949813400054,False
sungsang-indonesia,"Sungsang, Indonesia",104.87449000000015,-2.295313999999652,False
semarang-indonesia,"Semarang, Indonesia",110.42549900000049,-6.971419999999669,False
morowali-indonesia,"Morowali, Indonesia",122.16745399999937,-2.829852359000335,False
yaese-japan,"Yaese, Japan",127.72859249999958,26.134756180000213,False
kitadaito-japan,"Kitadaito, Japan",131.30497690000038,25.945848989999725,False
konstanz-germany,"Konstanz, Germany",9.173238399999894,47.67794960000021,False
meersburg-germany,"Meersburg, Germany",9.273071818,47.69687193000024,False
friedrichshafen-germany,"Friedrichshafen, Germany",9.480011299999973,47.661764799999965,False
hachinohe-japan,"Hachinohe, Japan",141.50050400000035,40.476710999999796,False
muroran-japan,"Muroran, Japan",140.98140000000038,42.369090999999734,False
genoa-italy,"Genoa, Italy",8.938900000000473,44.410338999999794,False
netanya-israel,"Netanya, Israel",34.87197099999965,32.343948000000225,False
ashkelon-israel,"Ashkelon, Israel",34.55601100000069,31.669509999999626,False
singapore-singapore,"Singapore, Singapore",103.85310700000069,1.293873000000592,False
alupang-guam,"Alupang, Guam",144.776754,13.490037,False
dili-timor-leste,"Dili, Timor-Leste",125.580711,-8.570689999999674,False
so-paulo-de-olivena-brazil,"São Paulo de Olivença, Brazil",-68.95252266000007,-3.465503202000312,False
tabatinga-brazil,"Tabatinga, Brazil",-69.93849640000008,-4.231296995000054,False
atalaia-do-norte-brazil,"Atalaia do Norte, Brazil",-70.19319400999984,-4.366370093000299,False
benjamin-constant-brazil,"Benjamin Constant, Brazil",-70.0287800300003,-4.379887185000328,False
amatur-brazil,"Amaturá, Brazil",-68.19721486000019,-3.362085687000277,False
macap-brazil,"Macapá, Brazil",-51.06571400000015,0.03453499999984,False
belm-brazil,"Belém, Brazil",-48.510443,-1.458588999999789,False
so-sebastio-da-boa-vista-brazil,"São Sebastião da Boa Vista, Brazil",-49.52887972,-1.717382211000187,False
curralinho-brazil,"Curralinho, Brazil",-49.7980208799999,-1.812160472999909,False
breves-brazil,"Breves, Brazil",-50.481981010000105,-1.683596191000075,False
bagre-brazil,"Bagre, Brazil",-50.20909264999976,-1.898843353,False
boa-vista-brazil,"Boa Vista, Brazil",-60.675832999999756,2.8235100000003,False
santa-maria-do-boiau-brazil,"Santa Maria do Boiaçu, Brazil",-61.78764966000029,-0.508038674000514,False
caracara-brazil,"Caracaraí, Brazil",-61.13126438999985,1.823914555000229,False
belm-do-solimes-brazil,"Belém do Solimões, Brazil",-69.52181003999964,-4.037852188000214,False
ponta-de-pedras-brazil,"Ponta de Pedras, Brazil",-48.869821749999836,-1.392058164000314,False
afu-brazil,"Afuá, Brazil",-50.388308309999694,-0.157127594999777,False
manaus-brazil,"Manaus, Brazil",-60.02064900000021,-3.123895999999749,False
manacapuru-brazil,"Manacapuru, Brazil",-60.63541789000012,-3.289115312000247,False
iranduba-brazil,"Iranduba, Brazil",-60.18773608000013,-3.279128219999502,False
coari-brazil,"Coari, Brazil",-63.14769152,-4.091941809999533,False
tef-brazil,"Tefé, Brazil",-64.7189821999999,-3.352162610000246,False
almeirim-brazil,"Almeirim, Brazil",-52.57775842999971,-1.528422080999817,False
santarm-brazil,"Santarém, Brazil",-54.700923,-2.450628999999634,False
monte-alegre-brazil,"Monte Alegre, Brazil",-54.074540760000104,-2.000472714000541,False
alenquer-brazil,"Alenquer, Brazil",-54.73603937000024,-1.944987034999834,False
bidos-brazil,"Óbidos, Brazil",-55.51623128999993,-1.913198033000186,False
juruti-brazil,"Juruti, Brazil",-56.0952176299996,-2.161544228000772,False
curu-brazil,"Curuá, Brazil",-55.12010550000016,-1.890297457000427,False
parintins-brazil,"Parintins, Brazil",-56.73720395000047,-2.633793763999875,False
urucurituba-brazil,"Urucurituba, Brazil",-58.154744650000374,-3.129203635000459,False
itacoatiara-brazil,"Itacoatiara, Brazil",-58.43994919999979,-3.136558105000468,False
oriximin-brazil,"Oriximiná, Brazil",-55.8674756800002,-1.76242793600052,False
terra-santa-brazil,"Terra Santa, Brazil",-56.4893347300004,-2.102144401000589,False
autazes-brazil,"Autazes, Brazil",-59.131660679999904,-3.580329971999896,False
alvares-brazil,"Alvarães, Brazil",-64.81206968999977,-3.21455230799988,False
uarini-brazil,"Uarini, Brazil",-65.16004126000051,-2.982672618999626,False
fonte-boa-brazil,"Fonte Boa, Brazil",-66.09530680999958,-2.515185832000585,False
juta-brazil,"Jutaí, Brazil",-66.77157420000049,-2.750610165999518,False
tonantins-brazil,"Tonantins, Brazil",-67.77536821000035,-2.86172595099949,False
santo-antnio-do-i-brazil,"Santo Antônio do Içá, Brazil",-67.94534099,-3.102393505999825,False
barbers-point-hi-united-states,"Barber’s Point, HI, United States",-158.09434188207686,21.313832454732772,False
hachijo-japan,"Hachijo, Japan",139.79680232984748,33.11229519278616,False
casablanca-morocco,"Casablanca, Morocco",-7.631940000000245,33.605381,False
cayenne-french-guiana,"Cayenne, French Guiana",-52.31345310000006,4.922419999999891,False
gresik-indonesia,"Gresik, Indonesia",112.65238763118269,-7.165175579207309,False
goseong-ri-south-korea,"Goseong-ri, South Korea",126.90930752942786,33.4415685056695,False
udo-south-korea,"Udo, South Korea",126.95575023131646,33.505333014430036,False
dhuvaafaru-maldives,"Dhuvaafaru, Maldives",73.04136330700179,5.629270004148423,False
velidhoo-maldives,"Velidhoo, Maldives",73.27506588125877,5.662178353024311,False
maafushi-maldives,"Maafushi, Maldives",73.48945823632215,3.940895595045809,False
ibaraki-japan,"Ibaraki, Japan",140.26993600000043,36.34217499999987,False
ninomiya-japan,"Ninomiya, Japan",139.2554019999996,35.299491,False
chichijima-japan,"Chichijima, Japan",142.20407854982358,27.06647506480611,False
hahajima-japan,"Hahajima, Japan",142.1599040123993,26.650916758530467,False
miyake-japan,"Miyake, Japan",139.49535639821372,34.09038084354649,False
oshima-japan,"Oshima, Japan",139.36069278510652,34.750672522776554,False
it-japan,"Itō, Japan",139.10482828483055,34.96320482218528,False
aogashima-japan,"Aogashima, Japan",139.76561090792202,32.45723123281979,False
mikurashima-japan,"Mikurashima, Japan",139.597023244309,33.88350991725466,False
kozushima-japan,"Kozushima, Japan",139.13964077948097,34.20695345476847,False
shikinejima-japan,"Shikinejima, Japan",139.21551869844038,34.3308542940764,False
niijima-japan,"Niijima, Japan",139.258350283468,34.373853145806095,False
toshima-japan,"Toshima, Japan",139.27888824035568,34.529808064948476,False
hilo-hi-united-states,"Hilo, HI, United States",-155.081864,19.719234999999824,False
kahului-hi-united-states,"Kahului, HI, United States",-156.467144,20.890755000000173,False
ivujivik-qc-canada,"Ivujivik, QC, Canada",-77.91666700000013,62.416666999999556,False
salluit-qc-canada,"Salluit, QC, Canada",-75.64685600000062,62.20128499999978,False
kangiqsujuaq-qc-canada,"Kangiqsujuaq, QC, Canada",-71.95388599999907,61.59626,False
akulivik-qc-canada,"Akulivik, QC, Canada",-78.14424100000058,60.81768099999956,False
deception-qc-canada,"Deception, QC, Canada",-74.6301440000009,62.11487599999987,False
quaqtaq-qc-canada,"Quaqtaq, QC, Canada",-69.63992300000032,61.041723999999675,False
kangirsuk-qc-canada,"Kangirsuk, QC, Canada",-70.02623500000018,60.02341500000016,False
aupaluk-qc-canada,"Aupaluk, QC, Canada",-69.59748899999985,59.30574000000011,False
tasiujaq-qc-canada,"Tasiujaq, QC, Canada",-69.9373930000007,58.69740699999988,False
kuujjuaq-qc-canada,"Kuujjuaq, QC, Canada",-68.4188390000006,58.10299600000016,False
kangiqsualujjuaq-qc-canada,"Kangiqsualujjuaq, QC, Canada",-65.99511599999971,58.71015500000032,False
winterton-on-sea-united-kingdom,"Winterton-on-Sea, United Kingdom",1.693546999999342,52.715211000000465,False
callantsoog-netherlands,"Callantsoog, Netherlands",4.7007499999996,52.83692899999963,False
shoreham-ny-united-states,"Shoreham, NY, United States",-72.9092139999998,40.96081999999948,False
new-haven-ct-united-states,"New Haven, CT, United States",-72.92497899999981,41.30713000000013,False
jarry-guadeloupe,"Jarry, Guadeloupe",-61.57108469999998,16.240111599999842,False
maamigili-maldives,"Maamigili, Maldives",72.8363098097716,3.472925055920153,False
kudahuvadhoo-maldives,"Kudahuvadhoo, Maldives",72.89329539222669,2.67085379439719,False
alakanuk-ak-united-states,"Alakanuk, AK, United States",-164.64553004121714,62.68469323703459,False
naknek-ak-united-states,"Naknek, AK, United States",-157.0126665422281,58.73211899012127,False
veracruz-mexico,"Veracruz, Mexico",-96.140754,19.19545999999957,False
fiumicino-italy,"Fiumicino, Italy",12.226913000000101,41.769718,False
chisasibi-qc-canada,"Chisasibi, QC, Canada",-78.89346699999984,53.773609,False
puvirnituq-qc-canada,"Puvirnituq, QC, Canada",-77.26922999999955,60.037118,False
umiujaq-qc-canada,"Umiujaq, QC, Canada",-76.54711100000047,56.551563,False
kuujjuarapik-qc-canada,"Kuujjuarapik, QC, Canada",-77.76243,55.275899999999545,False
inukjuak-qc-canada,"Inukjuak, QC, Canada",-78.10510299999929,58.455121,False
cape-daguilar-china,"Cape D’Aguilar, China",114.26028099999986,22.208065,False
capri-strand-sweden,"Capri Strand, Sweden",11.118404899999714,58.96833839999996,False
moss-norway,"Moss, Norway",10.700833000000491,59.459167,False
drbak-norway,"Drøbak, Norway",10.630839956892295,59.664530734634965,False
larvik-norway,"Larvik, Norway",10.016389,59.081111,False
arendal-norway,"Arendal, Norway",8.758665999999655,58.470047,False
egersund-norway,"Egersund, Norway",5.988714595834254,58.42414318521949,False
stavanger-norway,"Stavanger, Norway",5.730793999999772,58.970833,False
oslo-norway,"Oslo, Norway",10.749980000000228,59.91228,False
calvi-france,"Calvi, France",8.754733,42.56312,False
st-florent-france,"St. Florent, France",9.303703999999604,42.68184600000012,False
santa-teresa-gallura-italy,"Santa Teresa Gallura, Italy",9.190426159147735,41.239857198613485,False
bonifacio-france,"Bonifacio, France",9.168977271135239,41.39044730433591,False
la-maddalena-italy,"La Maddalena, Italy",9.410541579024889,41.21939730561934,False
giglio-italy,"Giglio, Italy",10.91505260455934,42.35845318350371,False
sassari-italy,"Sassari, Italy",8.554313999999641,40.72681099999979,False
propriano-france,"Propriano, France",8.90575,41.67415,False
ruppione-france,"Ruppione, France",8.785010999999724,41.832657,False
licata-italy,"Licata, Italy",13.93822656670043,37.10250254786433,False
uglegorsk-russia,"Uglegorsk, Russia",141.98018180000005,49.063510200000316,False
kampung-tekek-malaysia,"Kampung Tekek, Malaysia",104.15702621845527,2.8164262139372,False
kuala-rompin-malaysia,"Kuala Rompin, Malaysia",103.49149565704641,2.800285607948548,False
pantai-teluk-baharu-malaysia,"Pantai Teluk Baharu, Malaysia",100.57962452963514,4.193025900179775,False
lumut-malaysia,"Lumut, Malaysia",100.62921952261566,4.228536922459888,False
pulau-perhentian-besar-malaysia,"Pulau Perhentian Besar, Malaysia",102.75470997931428,5.902883822383411,False
pulau-perhentian-kecil-malaysia,"Pulau Perhentian Kecil, Malaysia",102.72290646910318,5.906566563564761,False
kampung-raja-malaysia,"Kampung Raja, Malaysia",102.57171090634661,5.791616724837154,False
al-bustan-oman,"Al Bustan, Oman",58.60606000000028,23.57609000000019,False
tejn-denmark,"Tejn, Denmark",14.836285999999832,55.24821199999987,False
nsby-sweden,"Näsby, Sweden",16.468076609305953,56.24572402102604,False
byxelkrok-sweden,"Byxelkrok, Sweden",17.008488084544304,57.32475822033841,False
hasle-denmark,"Hasle, Denmark",14.708200401335704,55.18257019610301,False
uto-sweden,"Uto, Sweden",18.250314000000238,58.936123,False
borbby-strandbad-sweden,"Borbby Strandbad, Sweden",14.21575049999975,55.433900600000094,False
miyazaki-japan,"Miyazaki, Japan",131.29462400000048,32.09766000000017,False
akita-japan,"Akita, Japan",140.11667000000028,39.71667000000023,False
murakami-japan,"Murakami, Japan",139.47574369999958,38.22191642000002,False
awashimaura-japan,"Awashimaura, Japan",139.25283649999992,38.464632729999536,False
invercargill-new-zealand,"Invercargill, New Zealand",168.34750000000054,-46.413056000000275,False
melbourne-vic-australia,"Melbourne, VIC, Australia",144.967148,-37.81753200000024,False
new-plymouth-new-zealand,"New Plymouth, New Zealand",174.08333300000044,-39.06666699999982,False
greymouth-new-zealand,"Greymouth, New Zealand",171.19999999999968,-42.46666700000018,False
auckland-new-zealand,"Auckland, New Zealand",174.7704190000004,-36.88420899999972,False
sendai-japan,"Sendai, Japan",140.86667000000028,38.26667000000041,False
linosa-italy,"Linosa, Italy",12.860768932962662,35.8583596049076,False
lampedusa-italy,"Lampedusa, Italy",12.607558387730421,35.50152744443852,False
le-lavandou-france,"Le Lavandou, France",6.366662207882666,43.13795969557663,False
hliopolis-france,"Héliopolis, France",6.440445975376559,43.01927278405207,False
port-cros-france,"Port-Cros, France",6.387610296452823,43.00707805731055,False
porquerolles-france,"Porquerolles, France",6.203652842011131,42.99989374688527,False
la-tour-fondue-france,"La Tour Fondue, France",6.154438781305733,43.030084136463124,False
haugesund-norway,"Haugesund, Norway",5.298333,59.446388999999876,False
hvik-norway,"Håvik, Norway",5.297954999999799,59.324351,False
tananger-norway,"Tananger, Norway",5.574096,58.936182,False
lagunen-sweden,"Lagunen, Sweden",11.206671000000172,58.914588,False
bunnefjorden-norway,"Bunnefjorden, Norway",10.713431,59.716322,False
horten-norway,"Horten, Norway",10.432778000000232,59.420833,False
bergen-norway,"Bergen, Norway",5.332749999999738,60.390705,False
porsgrunn-norway,"Porsgrunn, Norway",9.655514699999838,59.138556700000066,False
vikevg-norway,"Vikevåg, Norway",5.686577799999855,59.10120789999989,False
sassnitz-germany,"Sassnitz, Germany",13.64868999999983,54.51955,False
kingisepp-russia,"Kingisepp, Russia",28.669815,59.445881,False
ygarden-norway,"Øygarden, Norway",4.830229999999557,60.58733799999982,False
numbulwar-nt-australia,"Numbulwar, NT, Australia",135.7216373801135,-14.277517519622181,False
alyangula-nt-australia,"Alyangula, NT, Australia",136.4202931616224,-13.851199136976314,False
ilyinskoye-russia,"Ilyinskoye, Russia",142.2012633023388,47.989427189095984,False
aberdeen-united-kingdom,"Aberdeen, United Kingdom",-2.106789,57.15381999999989,False
the-hague-netherlands,"The Hague, Netherlands",4.317414999999649,52.08399199999982,False
zelenogorsk-russia,"Zelenogorsk, Russia",29.700950000000137,60.19565000000022,False
okhotskoe-russia,"Okhotskoe, Russia",143.14553369999982,46.85925,False
st-georges-bay-malta,"St. George's Bay, Malta",14.485430000000347,35.92587,False
dzhubga-russia,"Dzhubga, Russia",38.660832300000735,44.32520489999982,False
clovelly-nsw-australia,"Clovelly, NSW, Australia",151.2577588980582,-33.90954432999976,False
olonkinbyen-norway,"Olonkinbyen, Norway",-8.73434999999954,70.909133,False
padang-indonesia,"Padang, Indonesia",100.3616870000004,-0.943890000000324,False
tua-pejat-indonesia,"Tua Pejat, Indonesia",99.58896436183319,-2.028191372999979,False
puerto-del-rosario-canary-islands-spain,"Puerto del Rosario, Canary Islands, Spain",-13.862209999999449,28.496500000000346,False
kihelkonna-estonia,"Kihelkonna, Estonia",22.03810158448305,58.36002823118932,False
digha-india,"Digha, India",87.50654093847432,21.621856500843982,False
machilipatnam-india,"Machilipatnam, India",81.13951857354486,16.175049115204825,False
manilva-spain,"Manilva, Spain",-5.250523729785807,36.37610614625084,False
st-martins-nb-canada,"St. Martins, NB, Canada",-65.55582811045441,45.34801402608026,False
joss-bay-united-kingdom,"Joss Bay, United Kingdom",1.446395930147426,51.38002318563373,False
newhaven-united-kingdom,"Newhaven, United Kingdom",0.046277779436353,50.79292282976606,False
san-blas-fl-united-states,"San Blas, FL, United States",-84.12070411101475,29.953701800771658,False
al-ghariya-qatar,"Al Ghariya, Qatar",51.212749,26.129239999999825,False
mykonos-greece,"Mykonos, Greece",25.32858123375337,37.44688214068393,False
naousa-greece,"Naousa, Greece",25.238146034548574,37.1222334145154,False
naxos-greece,"Naxos, Greece",25.375974548484432,37.101840262262826,False
cape-roger-curtis-bc-canada,"Cape Roger Curtis, BC, Canada",-123.42890269999995,49.34328349000002,False
snug-cove-bc-canada,"Snug Cove, BC, Canada",-123.33801289999992,49.38007937000012,False
horseshoe-bay-bc-canada,"Horseshoe Bay, BC, Canada",-123.27652539999987,49.37481604000023,False
french-creek-bc-canada,"French Creek, BC, Canada",-124.35616409999997,49.34214441999988,False
tchoima-congo-dem-rep-,"Tchoima, Congo, Dem. Rep.",30.48106013999982,1.439963724999737,False
nkusi-uganda,"Nkusi, Uganda",30.66358884999985,1.115023672000301,False
mpeefu-uganda,"Mpeefu, Uganda",30.648445049999875,1.101604128999433,False
kasenyi-congo-dem-rep-,"Kasenyi, Congo, Dem. Rep.",30.438399210000323,1.39338882199983,False
uvira-congo-dem-rep-,"Uvira, Congo, Dem. Rep.",29.149937199999965,-3.377679800000496,False
kalemie-congo-dem-rep-,"Kalemie, Congo, Dem. Rep.",29.203626000000206,-5.913414799999944,False
vancouver-bc-canada,"Vancouver, BC, Canada",-123.114034,49.260440000000195,False
lax-kwalaams-bc-canada,"Lax Kw'alaams, BC, Canada",-130.4340530313084,54.55439491921293,False
metlakatla-bc-canada,"Metlakatla, BC, Canada",-130.44441632420526,54.33705541814711,False
prince-rupert-bc-canada,"Prince Rupert, BC, Canada",-130.3263239999999,54.313075,False
arrecife-canary-islands-spain,"Arrecife, Canary Islands, Spain",-13.547600000000134,28.959510000000208,False
corralejo-canary-islands-spain,"Corralejo, Canary Islands, Spain",-13.86482676999976,28.728626550000264,False
playa-blanca-canary-islands-spain,"Playa Blanca, Canary Islands, Spain",-13.827319999999823,28.86341999999969,False
las-palmas-spain,"Las Palmas, Spain",-15.439709999999666,28.13022,False
telde-spain,"Telde, Spain",-15.417372599999679,27.995531299999534,False
phetchaburi-thailand,"Phetchaburi, Thailand",99.95079000000044,13.09397,False
chumphon-thailand,"Chumphon, Thailand",99.17812300000011,10.497659999999804,False
koh-samui-thailand,"Koh Samui, Thailand",100.0408898084748,9.526934715081014,False
maroubra-nsw-australia,"Maroubra, NSW, Australia",151.24281300000027,-33.946121000000275,False
morris-bay-antigua-and-barbuda,"Morris Bay, Antigua and Barbuda",-61.84691746019447,17.01759004073784,False
manchester-ca-united-states,"Manchester, CA, United States",-123.687,38.96962000000024,False
lavrio-greece,"Lavrio, Greece",24.053807052931386,37.711082576559505,False
ermoupoli-greece,"Ermoupoli, Greece",24.939288762213785,37.43946272240985,False
marlas-greece,"Marlas, Greece",25.019204911285403,37.65232235984693,False
sedili-malaysia,"Sedili, Malaysia",104.11205922007841,1.927943348741421,False
mumong-brunei,"Mumong, Brunei",114.23759482610686,4.592208713011344,False
dawu-taiwan,"Dawu, Taiwan",120.88978000000047,22.340450000000153,False
wujie-taiwan,"Wujie, Taiwan",121.83117558189409,24.66043890836769,False
gunsan-south-korea,"Gunsan, South Korea",126.73662929999966,35.96767720000027,False
san-jos-del-cabo-mexico,"San José del Cabo, Mexico",-109.709061,23.077049,False
baler-philippines,"Baler, Philippines",121.56019,15.76153,False
sharm-el-sheikh-egypt,"Sharm el-Sheikh, Egypt",34.329721999999784,27.912221999999666,False
camuri-venezuela,"Camuri, Venezuela",-66.87819200000038,10.60645000000013,False
seman-albania,"Seman, Albania",19.376194,40.786713,False
sidi-kerir-egypt,"Sidi Kerir, Egypt",29.672356,31.04764,False
lecce-italy,"Lecce, Italy",18.175016100000146,40.35151549999991,False
ny-lesund-norway,"Ny-Ålesund, Norway",11.921007920000019,78.92419333144106,False
ryde-united-kingdom,"Ryde, United Kingdom",-1.163284146,50.7293040384293,False
portsmouth-united-kingdom,"Portsmouth, United Kingdom",-1.087284,50.80401,False
lepe-united-kingdom,"Lepe, United Kingdom",-1.367483364999929,50.78676515744321,False
gurnard-united-kingdom,"Gurnard, United Kingdom",-1.321446772000043,50.7602504958822,False
stoke-fleming-united-kingdom,"Stoke Fleming, United Kingdom",-3.598459602999541,50.32426129232395,False
sile-turkey,"Sile, Turkey",29.632133841504242,41.18215605694779,False
odessa-ukraine,"Odessa, Ukraine",30.677494999999645,46.48929000000015,False
aheloy-bulgaria,"Aheloy, Bulgaria",27.648440999999888,42.649060000000276,False
stag-harbour-nl-canada,"Stag Harbour, NL, Canada",-54.28367199999955,49.583938690000025,False
nouadhibou-mauritania,"Nouadhibou, Mauritania",-17.035703999999548,20.947172000000176,False
ithaafushi-maldives,"Ithaafushi, Maldives",73.39404966999965,4.014321540999611,False
santander-spain,"Santander, Spain",-3.810009,43.4615,False
palm-coast-fl-united-states,"Palm Coast, FL, United States",-81.22094335999995,29.57693467909633,False
dongyin-taiwan,"Dongyin, Taiwan",120.4929700000004,26.367330000000443,False
nangan-taiwan,"Nangan, Taiwan",119.93435,26.15516,False
xiju-taiwan,"Xiju, Taiwan",119.93907578761032,25.973144107820715,False
ballyhornan-united-kingdom,"Ballyhornan, United Kingdom",-5.559439999999554,54.3021,False
porto-alegre-brazil,"Porto Alegre, Brazil",-51.22802000000015,-30.034259,False
sthammar-sweden,"Östhammar, Sweden",18.365714700630434,60.26022222737571,False
paget-bermuda,"Paget, Bermuda",-64.78869199999986,32.28085199999989,False
miramar-pr-united-states,"Miramar, PR, United States",-66.0828780000003,18.45378199999968,False
mtwara-tanzania,"Mtwara, Tanzania",40.180118999999635,-10.260170000000324,False
beira-mozambique,"Beira, Mozambique",34.851010000000386,-19.82010899999981,False
mahajanga-madagascar,"Mahajanga, Madagascar",46.31552100000039,-15.713720000000299,False
nacala-mozambique,"Nacala, Mozambique",40.685431,-14.565605999999761,False
kralendijk-bonaire-sint-eustatius-and-saba,"Kralendijk, Bonaire, Sint Eustatius and Saba",-68.26554560000007,12.144349099999685,False
sanur-indonesia,"Sanur, Indonesia",115.25962999999967,-8.695060000000584,False
kawinda-nae-indonesia,"Kawinda Nae, Indonesia",117.86158200000038,-8.108071000000125,False
labuhan-bajo-indonesia,"Labuhan Bajo, Indonesia",119.87853979999959,-8.487081339999845,False
selayar-indonesia,"Selayar, Indonesia",120.46336470000011,-6.109439521000439,False
wakatobi-indonesia,"Wakatobi, Indonesia",123.53383740000034,-5.321967643999664,False
farewell-nl-canada,"Farewell, NL, Canada",-54.479165000000414,49.55587482999968,False
fogo-island-nl-canada,"Fogo Island, NL, Canada",-54.395227,49.58377809999993,False
capraia-isola-italy,"Capraia Isola, Italy",9.842201117068242,43.04826179309501,False
portoferraio-italy,"Portoferraio, Italy",10.316441790280782,42.812134545316404,False
